ID,VSLCODE,TANKCATEGORY,TANKNAME,SG,SOUNDING,VOLUMEINPERCENTAGE,VOLUMEINCUBE,LCGLPP,VCGBL,TCG,FSM
1038,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,15.7,0.837,10668,119.77,9.48,0,37286.43
1039,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,16.1,0.856,10913.53,119.77,9.64,0,31701.71
1040,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,16.5,0.874,11145.79,119.77,9.8,0,26705.15
1041,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,16.9,0.892,11364.77,119.76,9.95,0,22264.03
1042,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,17.4,0.911,11618.35,119.76,10.13,0,17395.89
1043,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,17.8,0.926,11806.1,119.76,10.26,0,14084.94
1044,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,18.2,0.94,11980.56,119.76,10.38,0,11223.03
1045,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,18.6,0.953,12141.75,119.76,10.5,0,8777.59
1046,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,19.1,0.967,12325.29,119.76,10.64,0,6867.4
1047,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,19.5,0.978,12467.62,119.76,10.75,0,6867.4
1048,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,19.9,0.988,12595.67,119.76,10.85,0,4463.47
1049,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,20.3,0.995,12688.92,119.75,10.92,0,4463.47
1050,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,20.55,1,12747.2,119.75,10.97,0,4463.47
1051,KAC,FW,DRINK WATER TK. P,1,0,0,0,4.76,14.72,8.25,174.1
1052,KAC,FW,DRINK WATER TK. P,1,0.155,0.027,6.27,4.76,14.8,8.26,175
1053,KAC,FW,DRINK WATER TK. P,1,0.311,0.053,12.53,4.76,14.88,8.26,174.8
1054,KAC,FW,DRINK WATER TK. P,1,0.466,0.08,18.8,4.76,14.95,8.26,174.8
1055,KAC,FW,DRINK WATER TK. P,1,0.621,0.107,25.07,4.76,15.03,8.26,174.8
1056,KAC,FW,DRINK WATER TK. P,1,0.776,0.134,31.33,4.76,15.11,8.26,174.8
1057,KAC,FW,DRINK WATER TK. P,1,0.932,0.16,37.6,4.76,15.19,8.26,174.8
1058,KAC,FW,DRINK WATER TK. P,1,1.087,0.187,43.86,4.76,15.27,8.26,174.8
1059,KAC,FW,DRINK WATER TK. P,1,1.242,0.214,50.13,4.76,15.34,8.26,174.8
1060,KAC,FW,DRINK WATER TK. P,1,1.398,0.241,56.4,4.76,15.42,8.26,174.8
1061,KAC,FW,DRINK WATER TK. P,1,1.553,0.267,62.66,4.76,15.5,8.26,174.8
1062,KAC,FW,DRINK WATER TK. P,1,1.708,0.294,68.93,4.76,15.58,8.26,174.8
1063,KAC,FW,DRINK WATER TK. P,1,1.864,0.321,75.2,4.76,15.65,8.26,174.8
1064,KAC,FW,DRINK WATER TK. P,1,2.019,0.348,81.46,4.76,15.73,8.26,174.8
1065,KAC,FW,DRINK WATER TK. P,1,2.174,0.374,87.73,4.76,15.81,8.26,174.8
1066,KAC,FW,DRINK WATER TK. P,1,2.329,0.401,93.99,4.76,15.89,8.26,174.8
1067,KAC,FW,DRINK WATER TK. P,1,2.485,0.428,100.26,4.76,15.96,8.26,174.8
1068,KAC,FW,DRINK WATER TK. P,1,2.64,0.455,106.53,4.76,16.04,8.26,174.8
1069,KAC,FW,DRINK WATER TK. P,1,2.795,0.481,112.79,4.76,16.12,8.26,174.8
1070,KAC,FW,DRINK WATER TK. P,1,2.951,0.508,119.06,4.76,16.2,8.26,174.8
1071,KAC,FW,DRINK WATER TK. P,1,3.106,0.535,125.32,4.76,16.27,8.26,174.8
1072,KAC,FW,DRINK WATER TK. P,1,3.261,0.561,131.59,4.76,16.35,8.26,174.8
1073,KAC,FW,DRINK WATER TK. P,1,3.416,0.588,137.86,4.76,16.43,8.26,174.8
1074,KAC,FW,DRINK WATER TK. P,1,3.572,0.615,144.12,4.76,16.51,8.26,174.8
1075,KAC,FW,DRINK WATER TK. P,1,3.727,0.642,150.39,4.76,16.59,8.26,174.8
1076,KAC,FW,DRINK WATER TK. P,1,3.882,0.668,156.65,4.76,16.66,8.26,174.8
1077,KAC,FW,DRINK WATER TK. P,1,4.038,0.695,162.92,4.76,16.74,8.26,174.8
1078,KAC,FW,DRINK WATER TK. P,1,4.193,0.722,169.19,4.76,16.82,8.26,174.8
1079,KAC,FW,DRINK WATER TK. P,1,4.348,0.749,175.45,4.76,16.9,8.26,174.8
1080,KAC,FW,DRINK WATER TK. P,1,4.504,0.775,181.72,4.76,16.97,8.26,174.8
1081,KAC,FW,DRINK WATER TK. P,1,4.659,0.802,187.98,4.76,17.05,8.26,174.8
1082,KAC,FW,DRINK WATER TK. P,1,4.814,0.829,194.25,4.76,17.13,8.26,174.8
1083,KAC,FW,DRINK WATER TK. P,1,4.969,0.856,200.52,4.76,17.21,8.26,174.8
1084,KAC,FW,DRINK WATER TK. P,1,5.125,0.882,206.78,4.76,17.28,8.26,174.8
1085,KAC,FW,DRINK WATER TK. P,1,5.28,0.909,213.05,4.76,17.36,8.26,174.8
1086,KAC,FW,DRINK WATER TK. P,1,5.435,0.936,219.32,4.76,17.44,8.26,174.9
1087,KAC,FW,DRINK WATER TK. P,1,5.591,0.962,225.53,4.76,17.52,8.25,143.4
1088,KAC,FW,DRINK WATER TK. P,1,5.746,0.985,230.74,4.75,17.58,8.24,45.8
1089,KAC,FW,DRINK WATER TK. P,1,5.901,0.997,233.74,4.75,17.62,8.22,3.8
1090,KAC,FW,DRINK WATER TK. P,1,5.979,1,234.36,4.75,17.63,8.21,0.1
1091,KAC,FW,FRESH WATER TANK S,1,0,0,0,4.76,14.72,-8.25,174.1
1092,KAC,FW,FRESH WATER TANK S,1,0.155,0.027,6.27,4.76,14.8,-8.26,175
1093,KAC,FW,FRESH WATER TANK S,1,0.311,0.053,12.53,4.76,14.88,-8.26,174.8
1094,KAC,FW,FRESH WATER TANK S,1,0.466,0.08,18.8,4.76,14.95,-8.26,174.8
1095,KAC,FW,FRESH WATER TANK S,1,0.621,0.107,25.07,4.76,15.03,-8.26,174.8
1096,KAC,FW,FRESH WATER TANK S,1,0.776,0.134,31.33,4.76,15.11,-8.26,174.8
1097,KAC,FW,FRESH WATER TANK S,1,0.932,0.16,37.6,4.76,15.19,-8.26,174.8
1098,KAC,FW,FRESH WATER TANK S,1,1.087,0.187,43.86,4.76,15.27,-8.26,174.8
1099,KAC,FW,FRESH WATER TANK S,1,1.242,0.214,50.13,4.76,15.34,-8.26,174.8
1100,KAC,FW,FRESH WATER TANK S,1,1.398,0.241,56.4,4.76,15.42,-8.26,174.8
1101,KAC,FW,FRESH WATER TANK S,1,1.553,0.267,62.66,4.76,15.5,-8.26,174.8
1102,KAC,FW,FRESH WATER TANK S,1,1.708,0.294,68.93,4.76,15.58,-8.26,174.8
1103,KAC,FW,FRESH WATER TANK S,1,1.864,0.321,75.2,4.76,15.65,-8.26,174.8
1104,KAC,FW,FRESH WATER TANK S,1,2.019,0.348,81.46,4.76,15.73,-8.26,174.8
1105,KAC,FW,FRESH WATER TANK S,1,2.174,0.374,87.73,4.76,15.81,-8.26,174.8
1106,KAC,FW,FRESH WATER TANK S,1,2.329,0.401,93.99,4.76,15.89,-8.26,174.8
1107,KAC,FW,FRESH WATER TANK S,1,2.485,0.428,100.26,4.76,15.96,-8.26,174.8
1108,KAC,FW,FRESH WATER TANK S,1,2.64,0.455,106.53,4.76,16.04,-8.26,174.8
1109,KAC,FW,FRESH WATER TANK S,1,2.795,0.481,112.79,4.76,16.12,-8.26,174.8
1110,KAC,FW,FRESH WATER TANK S,1,2.951,0.508,119.06,4.76,16.2,-8.26,174.8
1111,KAC,FW,FRESH WATER TANK S,1,3.106,0.535,125.32,4.76,16.27,-8.26,174.8
1112,KAC,FW,FRESH WATER TANK S,1,3.261,0.561,131.59,4.76,16.35,-8.26,174.8
1113,KAC,FW,FRESH WATER TANK S,1,3.416,0.588,137.86,4.76,16.43,-8.26,174.8
1114,KAC,FW,FRESH WATER TANK S,1,3.572,0.615,144.12,4.76,16.51,-8.26,174.8
1115,KAC,FW,FRESH WATER TANK S,1,3.727,0.642,150.39,4.76,16.59,-8.26,174.8
1116,KAC,FW,FRESH WATER TANK S,1,3.882,0.668,156.65,4.76,16.66,-8.26,174.8
1117,KAC,FW,FRESH WATER TANK S,1,4.038,0.695,162.92,4.76,16.74,-8.26,174.8
1118,KAC,FW,FRESH WATER TANK S,1,4.193,0.722,169.19,4.76,16.82,-8.26,174.8
1119,KAC,FW,FRESH WATER TANK S,1,4.348,0.749,175.45,4.76,16.9,-8.26,174.8
1120,KAC,FW,FRESH WATER TANK S,1,4.504,0.775,181.72,4.76,16.97,-8.26,174.8
1121,KAC,FW,FRESH WATER TANK S,1,4.659,0.802,187.98,4.76,17.05,-8.26,174.8
1122,KAC,FW,FRESH WATER TANK S,1,4.814,0.829,194.25,4.76,17.13,-8.26,174.8
1123,KAC,FW,FRESH WATER TANK S,1,4.969,0.856,200.52,4.76,17.21,-8.26,174.8
1124,KAC,FW,FRESH WATER TANK S,1,5.125,0.882,206.78,4.76,17.28,-8.26,174.8
1125,KAC,FW,FRESH WATER TANK S,1,5.28,0.909,213.05,4.76,17.36,-8.26,174.8
1126,KAC,FW,FRESH WATER TANK S,1,5.435,0.936,219.32,4.76,17.44,-8.26,174.9
1127,KAC,FW,FRESH WATER TANK S,1,5.591,0.962,225.53,4.76,17.52,-8.25,143.4
1128,KAC,FW,FRESH WATER TANK S,1,5.746,0.985,230.74,4.75,17.58,-8.24,45.8
1129,KAC,FW,FRESH WATER TANK S,1,5.901,0.997,233.74,4.75,17.62,-8.22,3.8
1130,KAC,FW,FRESH WATER TANK S,1,5.979,1,234.36,4.75,17.63,-8.21,0.1
1131,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,0,0,0,57.05,15.37,0,0.28
1132,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,0.135,0,0.23,57.05,15.43,0,0.28
1133,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,0.271,0.001,0.53,57.98,15.51,0,0.75
1134,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,0.406,0.003,1.44,62.31,15.64,0,0.84
1135,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,0.541,0.006,3.14,64.38,15.75,0,1.22
1136,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,0.677,0.011,5.62,65.38,15.85,0,2.24
1137,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,0.812,0.017,8.9,65.93,15.95,0,4.49
1138,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,0.948,0.025,12.98,66.27,16.04,0,8.23
1139,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,1.083,0.035,17.9,66.47,16.14,0,13.74
1140,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,1.218,0.046,23.66,66.6,16.23,0,21.32
1141,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,1.354,0.059,30.27,66.69,16.32,0,31.23
1142,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,1.489,0.073,37.72,66.75,16.41,0,43.85
1143,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,1.624,0.089,46.01,66.8,16.51,0,59.56
1144,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,1.76,0.107,55.14,66.83,16.6,0,78.54
1145,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,1.895,0.126,65.12,66.86,16.69,0,101.26
1146,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,2.031,0.147,75.94,66.88,16.78,0,127.91
1147,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,2.166,0.17,87.6,66.89,16.87,0,158.86
1148,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,2.301,0.194,100.11,66.91,16.96,0,194.48
1149,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,2.437,0.22,113.45,66.92,17.05,0,235.06
1150,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,2.572,0.247,127.64,66.93,17.14,0,280.87
1151,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,2.707,0.276,142.68,66.94,17.24,0,332.3
1152,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,2.843,0.307,158.55,66.94,17.33,0,389.71
1153,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,2.978,0.339,175.27,66.95,17.42,0,453.29
1154,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,3.113,0.373,192.83,66.95,17.51,0,523.51
1155,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,3.249,0.409,211.23,66.96,17.6,0,600.55
1156,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,3.384,0.446,230.48,66.96,17.69,0,684.89
1157,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,3.52,0.485,250.57,66.96,17.78,0,776.7
1158,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,3.655,0.525,271.5,66.97,17.87,0,876.47
1159,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,3.79,0.568,293.27,66.97,17.96,0,984.37
1160,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,3.926,0.611,315.88,66.97,18.05,0,1100.78
1161,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,4.061,0.657,339.34,66.97,18.14,0,1226.07
1162,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,4.196,0.704,363.64,66.98,18.23,0,1360.52
1163,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,4.332,0.752,388.79,66.98,18.32,0,1504.42
1164,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,4.467,0.803,414.77,66.98,18.41,0,1658.13
1165,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,4.603,0.854,441.41,66.98,18.5,0,1711.24
1166,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,4.738,0.906,468.1,66.98,18.59,0,1711.24
1167,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,4.873,0.952,491.88,66.98,18.67,0,708.36
1168,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,5.009,0.983,507.79,66.98,18.72,0,152.97
1169,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,5.144,0.998,515.75,66.98,18.74,0,5.7
1170,KAC,FO,NO. 1 FUEL OIL TK. P,0.935,5.212,1,516.74,66.98,18.75,0,0
1171,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,0,0,0,57.05,15.37,0,0.28
1172,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,0.135,0,0.23,57.05,15.43,0,0.28
1173,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,0.271,0.001,0.53,57.98,15.51,0,0.75
1174,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,0.406,0.003,1.44,62.31,15.64,0,0.84
1175,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,0.541,0.006,3.14,64.38,15.75,0,1.22
1176,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,0.677,0.011,5.62,65.38,15.85,0,2.24
1177,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,0.812,0.017,8.9,65.93,15.95,0,4.49
1178,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,0.948,0.025,12.98,66.27,16.04,0,8.23
1179,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,1.083,0.035,17.9,66.47,16.14,0,13.74
1180,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,1.218,0.046,23.66,66.6,16.23,0,21.32
1181,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,1.354,0.059,30.27,66.69,16.32,0,31.23
1182,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,1.489,0.073,37.72,66.75,16.41,0,43.85
1183,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,1.624,0.089,46.01,66.8,16.51,0,59.56
1184,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,1.76,0.107,55.14,66.83,16.6,0,78.54
1185,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,1.895,0.126,65.12,66.86,16.69,0,101.26
1186,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,2.031,0.147,75.94,66.88,16.78,0,127.91
1187,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,2.166,0.17,87.6,66.89,16.87,0,158.86
1188,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,2.301,0.194,100.11,66.91,16.96,0,194.48
1189,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,2.437,0.22,113.45,66.92,17.05,0,235.06
1190,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,2.572,0.247,127.64,66.93,17.14,0,280.87
1191,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,2.707,0.276,142.68,66.94,17.24,0,332.3
1192,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,2.843,0.307,158.55,66.94,17.33,0,389.71
1193,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,2.978,0.339,175.27,66.95,17.42,0,453.29
1194,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,3.113,0.373,192.83,66.95,17.51,0,523.51
1195,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,3.249,0.409,211.23,66.96,17.6,0,600.55
1196,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,3.384,0.446,230.48,66.96,17.69,0,684.89
1197,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,3.52,0.485,250.57,66.96,17.78,0,776.7
1198,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,3.655,0.525,271.5,66.97,17.87,0,876.47
1199,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,3.79,0.568,293.27,66.97,17.96,0,984.37
1200,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,3.926,0.611,315.88,66.97,18.05,0,1100.78
1201,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,4.061,0.657,339.34,66.97,18.14,0,1226.07
1202,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,4.196,0.704,363.64,66.98,18.23,0,1360.52
1203,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,4.332,0.752,388.79,66.98,18.32,0,1504.42
1204,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,4.467,0.803,414.77,66.98,18.41,0,1658.13
1205,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,4.603,0.854,441.41,66.98,18.5,0,1711.24
1206,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,4.738,0.906,468.1,66.98,18.59,0,1711.24
1207,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,4.873,0.952,491.88,66.98,18.67,0,708.36
1208,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,5.009,0.983,507.79,66.98,18.72,0,152.97
1209,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,5.144,0.998,515.75,66.98,18.74,0,5.7
1210,KAC,FO,NO. 1 FUEL OIL TK. S,0.935,5.212,1,516.74,66.98,18.75,0,0
1211,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,0,0,0,26.78,15.37,0,0.28
1212,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,0.135,0,0.23,26.78,15.43,0,0.28
1213,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,0.271,0.001,0.53,28.02,15.52,0,0.75
1214,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,0.406,0.003,1.49,33.6,15.64,0,0.84
1215,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,0.541,0.006,3.28,36.17,15.75,0,1.22
1216,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,0.677,0.011,5.93,37.38,15.85,0,2.43
1217,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,0.812,0.017,9.41,38.05,15.95,0,4.77
1218,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,0.948,0.025,13.75,38.45,16.04,0,8.7
1219,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,1.083,0.035,18.99,38.69,16.14,0,14.59
1220,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,1.218,0.046,25.13,38.84,16.23,0,22.72
1221,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,1.354,0.058,32.16,38.95,16.32,0,33.29
1222,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,1.489,0.073,40.09,39.02,16.42,0,46.75
1223,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,1.624,0.089,48.92,39.08,16.51,0,63.39
1224,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,1.76,0.107,58.64,39.12,16.6,0,83.59
1225,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,1.895,0.126,69.26,39.15,16.69,0,107.81
1226,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,2.031,0.147,80.78,39.17,16.78,0,136.14
1227,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,2.166,0.169,93.19,39.19,16.87,0,169.14
1228,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,2.301,0.194,106.5,39.21,16.96,0,207.01
1229,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,2.437,0.219,120.71,39.22,17.05,0,250.21
1230,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,2.572,0.247,135.82,39.23,17.15,0,299.01
1231,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,2.707,0.276,151.82,39.24,17.24,0,353.71
1232,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,2.843,0.307,168.72,39.25,17.33,0,414.86
1233,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,2.978,0.339,186.51,39.26,17.42,0,482.55
1234,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,3.113,0.373,205.21,39.26,17.51,0,557.26
1235,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,3.249,0.409,224.8,39.27,17.6,0,639.35
1236,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,3.384,0.446,245.28,39.27,17.69,0,729.11
1237,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,3.52,0.485,266.67,39.28,17.78,0,826.82
1238,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,3.655,0.525,288.95,39.28,17.87,0,933.04
1239,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,3.79,0.567,312.13,39.28,17.96,0,1047.85
1240,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,3.926,0.611,336.2,39.29,18.05,0,1171.84
1241,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,4.061,0.657,361.17,39.29,18.14,0,1305.17
1242,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,4.196,0.704,387.04,39.29,18.23,0,1448.32
1243,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,4.332,0.752,413.81,39.29,18.32,0,1601.47
1244,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,4.467,0.803,441.47,39.3,18.41,0,1765.09
1245,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,4.603,0.854,469.83,39.3,18.5,0,1821.57
1246,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,4.738,0.906,498.24,39.3,18.59,0,1821.57
1247,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,4.873,0.952,523.55,39.3,18.67,0,753.98
1248,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,5.009,0.983,540.49,39.3,18.72,0,162.88
1249,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,5.144,0.998,548.96,39.3,18.74,0,6.08
1250,KAC,FO,NO. 2 FUEL OIL TK. P,0.935,5.212,1,550.02,39.3,18.75,0,0
1251,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,0,0,0,26.78,15.37,0,0.28
1252,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,0.135,0,0.23,26.78,15.43,0,0.28
1253,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,0.271,0.001,0.53,28.02,15.52,0,0.75
1254,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,0.406,0.003,1.49,33.6,15.64,0,0.84
1255,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,0.541,0.006,3.28,36.17,15.75,0,1.22
1256,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,0.677,0.011,5.93,37.38,15.85,0,2.43
1257,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,0.812,0.017,9.41,38.05,15.95,0,4.77
1258,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,0.948,0.025,13.75,38.45,16.04,0,8.7
1259,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,1.083,0.035,18.99,38.69,16.14,0,14.59
1260,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,1.218,0.046,25.13,38.84,16.23,0,22.72
1261,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,1.354,0.058,32.16,38.95,16.32,0,33.29
1262,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,1.489,0.073,40.09,39.02,16.42,0,46.75
1263,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,1.624,0.089,48.92,39.08,16.51,0,63.39
1264,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,1.76,0.107,58.64,39.12,16.6,0,83.59
1265,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,1.895,0.126,69.26,39.15,16.69,0,107.81
1266,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,2.031,0.147,80.78,39.17,16.78,0,136.14
1267,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,2.166,0.169,93.19,39.19,16.87,0,169.14
1268,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,2.301,0.194,106.5,39.21,16.96,0,207.01
1269,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,2.437,0.219,120.71,39.22,17.05,0,250.21
1270,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,2.572,0.247,135.82,39.23,17.15,0,299.01
1271,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,2.707,0.276,151.82,39.24,17.24,0,353.71
1272,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,2.843,0.307,168.72,39.25,17.33,0,414.86
1273,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,2.978,0.339,186.51,39.26,17.42,0,482.55
1274,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,3.113,0.373,205.21,39.26,17.51,0,557.26
1275,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,3.249,0.409,224.8,39.27,17.6,0,639.35
1276,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,3.384,0.446,245.28,39.27,17.69,0,729.11
1277,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,3.52,0.485,266.67,39.28,17.78,0,826.82
1278,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,3.655,0.525,288.95,39.28,17.87,0,933.04
1279,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,3.79,0.567,312.13,39.28,17.96,0,1047.85
1280,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,3.926,0.611,336.2,39.29,18.05,0,1171.84
1281,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,4.061,0.657,361.17,39.29,18.14,0,1305.17
1282,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,4.196,0.704,387.04,39.29,18.23,0,1448.32
1283,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,4.332,0.752,413.81,39.29,18.32,0,1601.47
1284,KAC,FO,NO. 2 FUEL OIL TK. S,0.935,4.467,0.803,441.47,39.3,18.41,0,1765.09
