Trim,DRAFT,DISPL,TPC,LCB,LCF,MTC,TKM,VCB,LKM,DISP_NAKED
-2,4.59,35300.04,81.64,130.28,123.88,1031.73,33.63,2.37,689.72,35119.73
-2,4.6,35381.68,81.65,130.27,123.87,1032.09,33.57,2.38,688.33,35201.25
-2,4.61,35463.33,81.66,130.25,123.87,1032.44,33.51,2.38,686.95,35282.77
-2,4.62,35544.99,81.67,130.24,123.86,1032.8,33.45,2.39,685.58,35364.3
-2,4.63,35626.66,81.68,130.22,123.85,1033.15,33.39,2.39,684.21,35445.84
-2,4.64,35708.34,81.69,130.21,123.85,1033.5,33.33,2.4,682.85,35527.39
-2,4.65,35790.02,81.7,130.2,123.84,1033.85,33.27,2.4,681.5,35608.95
-2,4.66,35871.72,81.71,130.18,123.83,1034.21,33.21,2.41,680.15,35690.52
-2,4.67,35953.43,81.72,130.17,123.82,1034.56,33.15,2.41,678.8,35772.09
-2,4.68,36035.14,81.72,130.15,123.82,1034.9,33.09,2.42,677.46,35853.68
-2,4.69,36116.86,81.73,130.14,123.81,1035.25,33.03,2.42,676.13,35935.27
-2,4.7,36198.59,81.74,130.12,123.8,1035.6,32.97,2.43,674.8,36016.87
-2,4.71,36280.33,81.75,130.11,123.8,1035.94,32.91,2.43,673.48,36098.49
-2,4.72,36362.08,81.76,130.09,123.79,1036.29,32.85,2.44,672.17,36180.11
-2,4.73,36443.84,81.77,130.08,123.78,1036.63,32.8,2.44,670.85,36261.74
-2,4.74,36525.61,81.78,130.07,123.78,1036.98,32.74,2.45,669.55,36343.37
-2,4.75,36607.38,81.78,130.05,123.77,1037.32,32.68,2.45,668.25,36425.02
-2,4.76,36689.16,81.8,130.04,123.76,1037.66,32.62,2.46,666.95,36506.67
-2,4.77,36770.96,81.8,130.02,123.76,1038,32.57,2.46,665.66,36588.34
-2,4.78,36852.76,81.81,130.01,123.75,1038.34,32.51,2.47,664.38,36670.01
-2,4.79,36934.57,81.82,130,123.74,1038.68,32.46,2.47,663.1,36751.7
-2,4.8,37016.39,81.83,129.98,123.74,1039.02,32.4,2.48,661.83,36833.39
-2,4.81,37098.21,81.84,129.97,123.73,1039.35,32.34,2.48,660.56,36915.09
-2,4.82,37180.05,81.84,129.95,123.72,1039.69,32.29,2.49,659.29,36996.8
-2,4.83,37261.89,81.86,129.94,123.72,1040.02,32.23,2.49,658.03,37078.51
-2,4.84,37343.75,81.87,129.93,123.71,1040.36,32.18,2.5,656.78,37160.24
-2,4.85,37425.62,81.87,129.91,123.7,1040.69,32.12,2.5,655.53,37241.97
-2,4.86,37507.49,81.88,129.9,123.7,1041.02,32.07,2.51,654.29,37323.71
-2,4.87,37589.36,81.89,129.89,123.69,1041.36,32.01,2.51,653.05,37405.46
-2,4.88,37671.25,81.9,129.87,123.68,1041.69,31.96,2.52,651.81,37487.23
-2,4.89,37753.15,81.91,129.86,123.68,1042.02,31.91,2.52,650.58,37569
-2,4.9,37835.06,81.92,129.85,123.67,1042.34,31.85,2.53,649.36,37650.77
-2,4.91,37916.97,81.93,129.83,123.66,1042.67,31.8,2.53,648.14,37732.56
-2,4.92,37998.9,81.93,129.82,123.66,1043,31.75,2.54,646.93,37814.36
-2,4.93,38080.83,81.94,129.81,123.65,1043.33,31.69,2.54,645.71,37896.16
-2,4.94,38162.77,81.95,129.79,123.64,1043.65,31.64,2.55,644.51,37977.97
-2,4.95,38244.72,81.96,129.78,123.64,1043.98,31.59,2.55,643.31,38059.79
-2,4.96,38326.68,81.97,129.77,123.63,1044.3,31.54,2.56,642.11,38141.62
-2,4.97,38408.64,81.98,129.75,123.62,1044.62,31.49,2.56,640.92,38223.46
-2,4.98,38490.62,81.99,129.74,123.62,1044.95,31.43,2.57,639.73,38305.31
-2,4.99,38572.61,81.99,129.73,123.61,1045.27,31.38,2.57,638.55,38387.16
-2,5,38654.6,82,129.71,123.6,1045.59,31.33,2.58,637.37,38469.03
-2,5.01,38736.6,82.01,129.7,123.6,1045.91,31.28,2.59,636.2,38550.9
-2,5.02,38818.61,82.02,129.69,123.59,1046.23,31.23,2.59,635.03,38632.78
-2,5.03,38900.62,82.05,129.67,123.58,1046.55,31.18,2.6,633.86,38714.67
-2,5.04,38982.68,82.05,129.66,123.58,1046.87,31.13,2.6,632.7,38796.57
-2,5.05,39064.73,82.06,129.65,123.57,1047.18,31.08,2.61,631.54,38878.48
-2,5.06,39146.79,82.07,129.64,123.56,1047.5,31.03,2.61,630.39,38960.39
-2,5.07,39228.85,82.08,129.62,123.56,1047.81,30.98,2.62,629.24,39042.32
-2,5.08,39310.93,82.09,129.61,123.55,1048.13,30.93,2.62,628.1,39124.25
-2,5.09,39393.02,82.09,129.6,123.54,1048.44,30.88,2.63,626.96,39206.2
-2,5.1,39475.11,82.11,129.58,123.54,1048.76,30.83,2.63,625.82,39288.14
-2,5.11,39557.21,82.11,129.57,123.53,1049.07,30.78,2.64,624.69,39370.1
-2,5.12,39639.32,82.12,129.56,123.52,1049.38,30.73,2.64,623.56,39452.07
-2,5.13,39721.45,82.13,129.55,123.52,1049.69,30.69,2.65,622.44,39534.04
-2,5.14,39803.57,82.14,129.53,123.51,1050,30.64,2.65,621.32,39616.02
-2,5.15,39885.71,82.15,129.52,123.5,1050.31,30.59,2.66,620.2,39698.02
-2,5.16,39967.86,82.16,129.51,123.5,1050.62,30.54,2.66,619.09,39780.02
-2,5.17,40050.01,82.16,129.5,123.49,1050.93,30.49,2.67,617.98,39862.03
-2,5.18,40132.17,82.17,129.48,123.48,1051.24,30.45,2.67,616.88,39944.04
-2,5.19,40214.34,82.18,129.47,123.48,1051.54,30.4,2.68,615.78,40026.07
-2,5.2,40296.52,82.19,129.46,123.47,1051.85,30.35,2.68,614.68,40108.11
-2,5.21,40378.71,82.2,129.45,123.46,1052.16,30.31,2.69,613.59,40190.15
-2,5.22,40460.9,82.21,129.44,123.46,1052.46,30.26,2.69,612.51,40272.2
-2,5.23,40543.11,82.22,129.42,123.45,1052.77,30.21,2.7,611.42,40354.26
-2,5.24,40625.32,82.22,129.41,123.44,1053.07,30.17,2.7,610.34,40436.33
-2,5.25,40707.54,82.23,129.4,123.44,1053.37,30.12,2.71,609.27,40518.4
-2,5.26,40789.77,82.24,129.39,123.43,1053.68,30.07,2.71,608.2,40600.48
-2,5.27,40872.01,82.25,129.37,123.43,1053.98,30.03,2.72,607.13,40682.59
-2,5.28,40954.25,82.25,129.36,123.42,1054.28,29.98,2.72,606.07,40764.68
-2,5.29,41036.51,82.27,129.35,123.41,1054.58,29.94,2.73,605.01,40846.79
-2,5.3,41118.77,82.27,129.34,123.41,1054.88,29.89,2.73,603.95,40928.91
-2,5.31,41201.04,82.28,129.33,123.4,1055.18,29.85,2.74,602.9,41011.04
-2,5.32,41283.32,82.29,129.31,123.39,1055.48,29.8,2.74,601.85,41093.18
-2,5.33,41365.61,82.3,129.3,123.39,1055.78,29.76,2.75,600.8,41175.32
-2,5.34,41447.91,82.31,129.29,123.38,1056.07,29.71,2.75,599.76,41257.47
-2,5.35,41530.21,82.31,129.28,123.37,1056.37,29.67,2.76,598.73,41339.63
-2,5.36,41612.53,82.32,129.27,123.37,1056.67,29.63,2.76,597.69,41421.8
-2,5.37,41694.84,82.33,129.26,123.36,1056.96,29.58,2.77,596.66,41503.97
-2,5.38,41777.17,82.34,129.24,123.35,1057.26,29.54,2.77,595.64,41586.16
-2,5.39,41859.51,82.35,129.23,123.35,1057.55,29.49,2.78,594.62,41668.35
-2,5.4,41941.86,82.36,129.22,123.34,1057.85,29.45,2.78,593.6,41750.56
-2,5.41,42024.21,82.36,129.21,123.33,1058.14,29.41,2.79,592.58,41832.77
-2,5.42,42106.57,82.37,129.2,123.33,1058.43,29.37,2.79,591.57,41914.98
-2,5.43,42188.94,82.38,129.19,123.32,1058.73,29.32,2.8,590.57,41997.21
-2,5.44,42271.32,82.39,129.17,123.32,1059.02,29.28,2.8,589.56,42079.45
-2,5.45,42353.71,82.4,129.16,123.31,1059.31,29.24,2.81,588.56,42161.68
-2,5.46,42436.11,82.41,129.15,123.3,1059.6,29.2,2.81,587.57,42243.93
-2,5.47,42518.51,82.41,129.14,123.3,1059.89,29.15,2.82,586.57,42326.2
-2,5.48,42600.92,82.42,129.13,123.29,1060.18,29.11,2.82,585.58,42408.46
-2,5.49,42683.34,82.43,129.12,123.28,1060.47,29.07,2.83,584.6,42490.74
-2,5.5,42765.77,82.44,129.11,123.28,1060.76,29.03,2.84,583.62,42573.02
-2,5.51,42848.2,82.45,129.09,123.27,1061.05,28.99,2.84,582.64,42655.31
-2,5.52,42930.65,82.46,129.08,123.26,1061.34,28.95,2.85,581.66,42737.61
-2,5.53,43013.1,82.46,129.07,123.26,1061.63,28.9,2.85,580.69,42819.92
-2,5.54,43095.56,82.47,129.06,123.25,1061.92,28.86,2.86,579.72,42902.23
-2,5.55,43178.03,82.48,129.05,123.24,1062.2,28.82,2.86,578.76,42984.56
-2,5.56,43260.51,82.49,129.04,123.24,1062.49,28.78,2.87,577.8,43066.89
-2,5.57,43343,82.49,129.03,123.23,1062.78,28.74,2.87,576.84,43149.23
-2,5.58,43425.48,82.51,129.02,123.23,1063.06,28.7,2.88,575.89,43231.58
-2,5.59,43507.99,82.51,129,123.22,1063.35,28.66,2.88,574.94,43313.94
-2,5.6,43590.5,82.52,128.99,123.21,1063.63,28.62,2.89,573.99,43396.3
-2,5.61,43673.02,82.53,128.98,123.21,1063.92,28.58,2.89,573.05,43478.68
-2,5.62,43755.54,82.53,128.97,123.2,1064.2,28.54,2.9,572.1,43561.06
-2,5.63,43838.07,82.54,128.96,123.19,1064.48,28.5,2.9,571.17,43643.45
-2,5.64,43920.61,82.55,128.95,123.19,1064.77,28.46,2.91,570.23,43725.84
-2,5.65,44003.17,82.56,128.94,123.18,1065.05,28.42,2.91,569.3,43808.25
-2,5.66,44085.72,82.57,128.93,123.17,1065.33,28.39,2.92,568.38,43890.66
-2,5.67,44168.29,82.57,128.92,123.17,1065.61,28.35,2.92,567.45,43973.09
-2,5.68,44250.86,82.59,128.91,123.16,1065.9,28.31,2.93,566.53,44055.52
-2,5.69,44333.45,82.59,128.89,123.15,1066.18,28.27,2.93,565.61,44137.96
-2,5.7,44416.03,82.6,128.88,123.15,1066.46,28.23,2.94,564.7,44220.4
-2,5.71,44498.63,82.61,128.87,123.14,1066.74,28.19,2.94,563.79,44302.85
-2,5.72,44581.24,82.62,128.86,123.14,1067.02,28.16,2.95,562.88,44385.31
-2,5.73,44663.85,82.62,128.85,123.13,1067.3,28.12,2.95,561.98,44467.78
-2,5.74,44746.47,82.63,128.84,123.12,1067.58,28.08,2.96,561.07,44550.26
-2,5.75,44829.11,82.64,128.83,123.12,1067.86,28.04,2.96,560.18,44632.75
-2,5.76,44911.74,82.64,128.82,123.11,1068.14,28.01,2.97,559.28,44715.24
-2,5.77,44994.39,82.66,128.81,123.1,1068.42,27.97,2.97,558.39,44797.74
-2,5.78,45077.04,82.66,128.8,123.1,1068.7,27.93,2.98,557.5,44880.25
-2,5.79,45159.7,82.67,128.79,123.09,1068.97,27.89,2.98,556.61,44962.77
-2,5.8,45242.37,82.68,128.78,123.08,1069.25,27.86,2.99,555.73,45045.29
-2,5.81,45325.05,82.69,128.77,123.08,1069.53,27.82,2.99,554.85,45127.82
-2,5.82,45407.74,82.7,128.76,123.07,1069.81,27.78,3,553.98,45210.37
-2,5.83,45490.43,82.7,128.75,123.06,1070.08,27.75,3,553.1,45292.91
-2,5.84,45573.13,82.71,128.74,123.06,1070.36,27.71,3.01,552.23,45375.47
-2,5.85,45655.84,82.72,128.73,123.05,1070.64,27.68,3.01,551.36,45458.04
-2,5.86,45738.56,82.72,128.71,123.04,1070.91,27.64,3.02,550.5,45540.61
-2,5.87,45821.28,82.74,128.7,123.04,1071.19,27.6,3.02,549.64,45623.19
-2,5.88,45904.02,82.74,128.69,123.03,1071.47,27.57,3.03,548.78,45705.78
-2,5.89,45986.75,82.75,128.68,123.03,1071.74,27.53,3.03,547.92,45788.37
-2,5.9,46069.5,82.76,128.67,123.02,1072.02,27.5,3.04,547.07,45870.98
-2,5.91,46152.26,82.76,128.66,123.01,1072.29,27.46,3.04,546.22,45953.59
-2,5.92,46235.02,82.77,128.65,123.01,1072.57,27.43,3.05,545.37,46036.21
-2,5.93,46317.79,82.78,128.64,123,1072.84,27.39,3.05,544.53,46118.83
-2,5.94,46400.57,82.79,128.63,122.99,1073.12,27.36,3.06,543.69,46201.47
-2,5.95,46483.36,82.8,128.62,122.99,1073.39,27.32,3.06,542.85,46284.11
-2,5.96,46566.16,82.8,128.61,122.98,1073.66,27.29,3.07,542.01,46366.77
-2,5.97,46648.96,82.81,128.6,122.97,1073.94,27.25,3.07,541.18,46449.42
-2,5.98,46731.77,82.82,128.59,122.97,1074.21,27.22,3.08,540.35,46532.09
-2,5.99,46814.59,82.83,128.58,122.96,1074.49,27.18,3.09,539.53,46614.76
-2,6,46897.41,82.84,128.57,122.95,1074.76,27.15,3.09,538.7,46697.45
-2,6.01,46980.25,82.85,128.56,122.95,1075.03,27.12,3.1,537.88,46780.13
-2,6.02,47063.09,82.85,128.55,122.94,1075.31,27.08,3.1,537.06,46862.83
-2,6.03,47145.94,82.88,128.54,122.93,1075.58,27.05,3.11,536.24,46945.54
-2,6.04,47228.82,82.88,128.53,122.93,1075.85,27.02,3.11,535.43,47028.25
-2,6.05,47311.7,82.89,128.52,122.92,1076.13,26.98,3.12,534.62,47110.97
-2,6.06,47394.59,82.9,128.51,122.91,1076.4,26.95,3.12,533.81,47193.7
-2,6.07,47477.48,82.9,128.5,122.91,1076.67,26.92,3.13,533.01,47276.44
-2,6.08,47560.39,82.92,128.49,122.9,1076.94,26.88,3.13,532.2,47359.18
-2,6.09,47643.3,82.92,128.48,122.89,1077.22,26.85,3.14,531.4,47441.93
-2,6.1,47726.22,82.93,128.47,122.89,1077.49,26.82,3.14,530.61,47524.69
-2,6.11,47809.15,82.94,128.46,122.88,1077.76,26.78,3.15,529.81,47607.46
-2,6.12,47892.08,82.95,128.45,122.88,1078.03,26.75,3.15,529.02,47690.23
-2,6.13,47975.03,82.95,128.44,122.87,1078.3,26.72,3.16,528.23,47773.02
-2,6.14,48057.98,82.96,128.43,122.86,1078.58,26.69,3.16,527.44,47855.8
-2,6.15,48140.94,82.97,128.42,122.86,1078.85,26.65,3.17,526.66,47938.61
-2,6.16,48223.9,82.98,128.41,122.85,1079.12,26.62,3.17,525.88,48021.41
-2,6.17,48306.88,82.98,128.4,122.84,1079.39,26.59,3.18,525.1,48104.23
-2,6.18,48389.86,82.99,128.39,122.84,1079.66,26.56,3.18,524.32,48187.05
-2,6.19,48472.85,83,128.38,122.83,1079.94,26.53,3.19,523.55,48269.88
-2,6.2,48555.85,83.01,128.38,122.82,1080.21,26.5,3.19,522.78,48352.72
-2,6.21,48638.86,83.02,128.37,122.82,1080.48,26.46,3.2,522.01,48435.56
-2,6.22,48721.87,83.02,128.36,122.81,1080.75,26.43,3.2,521.24,48518.42
-2,6.23,48804.89,83.03,128.35,122.8,1081.02,26.4,3.21,520.48,48601.28
-2,6.24,48887.92,83.04,128.34,122.8,1081.29,26.37,3.21,519.72,48684.15
-2,6.25,48970.96,83.05,128.33,122.79,1081.57,26.34,3.22,518.96,48767.03
-2,6.26,49054.01,83.06,128.32,122.78,1081.84,26.31,3.22,518.21,48849.91
-2,6.27,49137.06,83.07,128.31,122.78,1082.11,26.28,3.23,517.45,48932.81
-2,6.28,49220.12,83.07,128.3,122.77,1082.38,26.25,3.23,516.7,49015.71
-2,6.29,49303.2,83.08,128.29,122.76,1082.65,26.22,3.24,515.95,49098.62
-2,6.3,49386.28,83.09,128.28,122.76,1082.92,26.19,3.24,515.21,49181.54
-2,6.31,49469.36,83.1,128.27,122.75,1083.2,26.16,3.25,514.47,49264.46
-2,6.32,49552.46,83.1,128.26,122.74,1083.47,26.13,3.25,513.72,49347.4
-2,6.33,49635.56,83.11,128.25,122.74,1083.74,26.1,3.26,512.99,49430.34
-2,6.34,49718.67,83.12,128.24,122.73,1084.01,26.07,3.26,512.25,49513.29
-2,6.35,49801.79,83.13,128.23,122.72,1084.28,26.04,3.27,511.52,49596.25
-2,6.36,49884.92,83.13,128.22,122.72,1084.56,26.01,3.27,510.79,49679.22
-2,6.37,49968.05,83.15,128.21,122.71,1084.83,25.98,3.28,510.06,49762.19
-2,6.38,50051.2,83.15,128.21,122.7,1085.1,25.95,3.28,509.33,49845.18
-2,6.39,50134.34,83.16,128.2,122.69,1085.37,25.92,3.29,508.61,49928.16
-2,6.4,50217.51,83.17,128.19,122.69,1085.65,25.89,3.29,507.89,50011.16
-2,6.41,50300.67,83.18,128.18,122.68,1085.92,25.86,3.3,507.17,50094.17
-2,6.42,50383.85,83.19,128.17,122.67,1086.19,25.83,3.3,506.45,50177.19
-2,6.43,50467.03,83.19,128.16,122.67,1086.46,25.8,3.31,505.74,50260.21
-2,6.44,50550.23,83.2,128.15,122.66,1086.74,25.77,3.32,505.03,50343.24
-2,6.45,50633.43,83.21,128.14,122.65,1087.01,25.74,3.32,504.32,50426.28
-2,6.46,50716.64,83.22,128.13,122.65,1087.28,25.71,3.33,503.61,50509.33
-2,6.47,50799.86,83.23,128.12,122.64,1087.56,25.69,3.33,502.91,50592.39
-2,6.48,50883.08,83.23,128.11,122.63,1087.83,25.66,3.34,502.21,50675.45
-2,6.49,50966.31,83.25,128.1,122.63,1088.1,25.63,3.34,501.51,50758.52
-2,6.5,51049.55,83.25,128.1,122.62,1088.38,25.6,3.35,500.81,50841.61
-2,6.51,51132.8,83.26,128.09,122.61,1088.65,25.57,3.35,500.11,50924.7
-2,6.52,51216.06,83.27,128.08,122.61,1088.93,25.54,3.36,499.42,51007.79
-2,6.53,51299.33,83.28,128.07,122.6,1089.2,25.52,3.36,498.73,51090.9
-2,6.54,51382.61,83.28,128.06,122.59,1089.47,25.49,3.37,498.04,51174.02
-2,6.55,51465.89,83.29,128.05,122.58,1089.75,25.46,3.37,497.36,51257.14
-2,6.56,51549.18,83.3,128.04,122.58,1090.02,25.43,3.38,496.67,51340.27
-2,6.57,51632.48,83.31,128.03,122.57,1090.3,25.41,3.38,495.99,51423.41
-2,6.58,51715.79,83.32,128.02,122.56,1090.58,25.38,3.39,495.31,51506.56
-2,6.59,51799.11,83.33,128.01,122.56,1090.85,25.35,3.39,494.64,51589.72
-2,6.6,51882.43,83.33,128.01,122.55,1091.13,25.32,3.4,493.96,51672.88
-2,6.61,51965.77,83.34,128,122.54,1091.4,25.3,3.4,493.29,51756.05
-2,6.62,52049.11,83.35,127.99,122.54,1091.68,25.27,3.41,492.62,51839.23
-2,6.63,52132.46,83.36,127.98,122.53,1091.96,25.24,3.41,491.95,51922.43
-2,6.64,52215.82,83.37,127.97,122.52,1092.23,25.22,3.42,491.29,52005.62
-2,6.65,52299.19,83.38,127.96,122.51,1092.51,25.19,3.42,490.63,52088.84
-2,6.66,52382.56,83.39,127.95,122.51,1092.79,25.16,3.43,489.97,52172.05
-2,6.67,52465.95,83.39,127.94,122.5,1093.07,25.14,3.43,489.31,52255.27
-2,6.68,52549.34,83.4,127.94,122.49,1093.34,25.11,3.44,488.65,52338.5
-2,6.69,52632.74,83.41,127.93,122.49,1093.62,25.08,3.44,488,52421.75
-2,6.7,52716.15,83.42,127.92,122.48,1093.9,25.06,3.45,487.34,52505
-2,6.71,52799.57,83.43,127.91,122.47,1094.18,25.03,3.45,486.69,52588.25
-2,6.72,52883,83.44,127.9,122.46,1094.46,25.01,3.46,486.05,52671.52
-2,6.73,52966.43,83.45,127.89,122.46,1094.74,24.98,3.46,485.4,52754.8
-2,6.74,53049.88,83.45,127.88,122.45,1095.02,24.95,3.47,484.76,52838.08
-2,6.75,53133.33,83.46,127.87,122.44,1095.3,24.93,3.47,484.12,52921.37
-2,6.76,53216.79,83.47,127.87,122.44,1095.58,24.9,3.48,483.48,53004.67
-2,6.77,53300.27,83.48,127.86,122.43,1095.86,24.88,3.48,482.84,53087.98
-2,6.78,53383.74,83.49,127.85,122.42,1096.14,24.85,3.49,482.21,53171.3
-2,6.79,53467.23,83.5,127.84,122.41,1096.42,24.83,3.49,481.57,53254.63
-2,6.8,53550.73,83.51,127.83,122.41,1096.71,24.8,3.5,480.94,53337.96
-2,6.81,53634.23,83.52,127.82,122.4,1096.99,24.78,3.5,480.31,53421.31
-2,6.82,53717.75,83.53,127.81,122.39,1097.27,24.75,3.51,479.69,53504.66
-2,6.83,53801.27,83.53,127.81,122.38,1097.55,24.73,3.51,479.06,53588.03
-2,6.84,53884.8,83.54,127.8,122.38,1097.84,24.7,3.52,478.44,53671.4
-2,6.85,53968.34,83.55,127.79,122.37,1098.12,24.68,3.52,477.82,53754.78
-2,6.86,54051.89,83.56,127.78,122.36,1098.41,24.65,3.53,477.2,53838.16
-2,6.87,54135.44,83.57,127.77,122.35,1098.69,24.63,3.54,476.59,53921.56
-2,6.88,54219.01,83.57,127.76,122.35,1098.98,24.6,3.54,475.97,54004.96
-2,6.89,54302.58,83.59,127.75,122.34,1099.26,24.58,3.55,475.36,54088.38
-2,6.9,54386.17,83.59,127.75,122.33,1099.55,24.55,3.55,474.75,54171.8
-2,6.91,54469.76,83.6,127.74,122.32,1099.84,24.53,3.56,474.14,54255.23
-2,6.92,54553.36,83.61,127.73,122.32,1100.12,24.51,3.56,473.54,54338.68
-2,6.93,54636.97,83.62,127.72,122.31,1100.41,24.48,3.57,472.93,54422.12
-2,6.94,54720.59,83.63,127.71,122.3,1100.7,24.46,3.57,472.33,54505.58
-2,6.95,54804.21,83.64,127.7,122.29,1100.99,24.43,3.58,471.73,54589.05
-2,6.96,54887.85,83.65,127.7,122.29,1101.27,24.41,3.58,471.13,54672.52
-2,6.97,54971.5,83.66,127.69,122.28,1101.56,24.39,3.59,470.54,54756.01
-2,6.98,55055.15,83.66,127.68,122.27,1101.85,24.36,3.59,469.94,54839.5
-2,6.99,55138.81,83.68,127.67,122.26,1102.14,24.34,3.6,469.35,54923
-2,7,55222.48,83.68,127.66,122.26,1102.44,24.31,3.6,468.76,55006.52
-2,7.01,55306.16,83.69,127.65,122.25,1102.73,24.29,3.61,468.17,55090.04
-2,7.02,55389.86,83.7,127.65,122.24,1103.02,24.27,3.61,467.58,55173.57
-2,7.03,55473.55,83.71,127.64,122.23,1103.31,24.24,3.62,467,55257.1
-2,7.04,55557.26,83.72,127.63,122.23,1103.6,24.22,3.62,466.42,55340.65
-2,7.05,55640.98,83.73,127.62,122.22,1103.9,24.2,3.63,465.84,55424.21
-2,7.06,55724.71,83.74,127.61,122.21,1104.19,24.18,3.63,465.26,55507.77
-2,7.07,55808.45,83.75,127.6,122.2,1104.49,24.15,3.64,464.68,55591.35
-2,7.08,55892.18,83.76,127.6,122.19,1104.78,24.13,3.64,464.11,55674.93
-2,7.09,55975.94,83.77,127.59,122.19,1105.08,24.11,3.65,463.53,55758.52
-2,7.1,56059.7,83.78,127.58,122.18,1105.37,24.08,3.65,462.96,55842.12
-2,7.11,56143.48,83.78,127.57,122.17,1105.67,24.06,3.66,462.39,55925.73
-2,7.12,56227.25,83.79,127.56,122.16,1105.97,24.04,3.66,461.83,56009.35
-2,7.13,56311.05,83.8,127.56,122.15,1106.26,24.02,3.67,461.26,56092.98
-2,7.14,56394.84,83.81,127.55,122.15,1106.56,23.99,3.67,460.7,56176.62
-2,7.15,56478.65,83.82,127.54,122.14,1106.86,23.97,3.68,460.14,56260.27
-2,7.16,56562.47,83.83,127.53,122.13,1107.16,23.95,3.68,459.58,56343.92
-2,7.17,56646.3,83.84,127.52,122.12,1107.46,23.93,3.69,459.02,56427.59
-2,7.18,56730.13,83.85,127.51,122.11,1107.76,23.91,3.69,458.46,56511.26
-2,7.19,56813.98,83.86,127.51,122.11,1108.06,23.88,3.7,457.91,56594.95
-2,7.2,56897.83,83.87,127.5,122.1,1108.36,23.86,3.7,457.35,56678.64
-2,7.21,56981.7,83.88,127.49,122.09,1108.67,23.84,3.71,456.8,56762.34
-2,7.22,57065.57,83.88,127.48,122.08,1108.97,23.82,3.71,456.25,56846.05
-2,7.23,57149.45,83.89,127.47,122.07,1109.27,23.8,3.72,455.71,56929.78
-2,7.24,57233.34,83.9,127.47,122.07,1109.58,23.78,3.72,455.16,57013.51
-2,7.25,57317.25,83.91,127.46,122.06,1109.88,23.75,3.73,454.62,57097.25
-2,7.26,57401.16,83.92,127.45,122.05,1110.19,23.73,3.74,454.08,57181
-2,7.27,57485.08,83.93,127.44,122.04,1110.5,23.71,3.74,453.54,57264.76
-2,7.28,57569.01,83.94,127.43,122.03,1110.8,23.69,3.75,453,57348.53
-2,7.29,57652.95,83.95,127.43,122.03,1111.11,23.67,3.75,452.46,57432.3
-2,7.3,57736.9,83.96,127.42,122.02,1111.42,23.65,3.76,451.93,57516.09
-2,7.31,57820.86,83.97,127.41,122.01,1111.73,23.63,3.76,451.4,57599.89
-2,7.32,57904.83,83.98,127.4,122,1112.04,23.61,3.77,450.86,57683.7
-2,7.33,57988.8,83.99,127.39,121.99,1112.35,23.58,3.77,450.34,57767.51
-2,7.34,58072.79,84,127.39,121.98,1112.66,23.56,3.78,449.81,57851.34
-2,7.35,58156.79,84.01,127.38,121.98,1112.97,23.54,3.78,449.28,57935.18
-2,7.36,58240.8,84.02,127.37,121.97,1113.28,23.52,3.79,448.76,58019.03
-2,7.37,58324.82,84.03,127.36,121.96,1113.6,23.5,3.79,448.24,58102.88
-2,7.38,58408.84,84.04,127.36,121.95,1113.91,23.48,3.8,447.71,58186.75
-2,7.39,58492.88,84.05,127.35,121.94,1114.23,23.46,3.8,447.2,58270.62
-2,7.4,58576.93,84.06,127.34,121.93,1114.54,23.44,3.81,446.68,58354.51
-2,7.41,58660.98,84.07,127.33,121.92,1114.86,23.42,3.81,446.16,58438.4
-2,7.42,58745.05,84.07,127.32,121.92,1115.17,23.4,3.82,445.65,58522.31
-2,7.43,58829.12,84.09,127.32,121.91,1115.49,23.38,3.82,445.14,58606.22
-2,7.44,58913.21,84.1,127.31,121.9,1115.81,23.36,3.83,444.63,58690.14
-2,7.45,58997.31,84.11,127.3,121.89,1116.13,23.34,3.83,444.12,58774.08
-2,7.46,59081.42,84.12,127.29,121.88,1116.45,23.32,3.84,443.61,58858.03
-2,7.47,59165.53,84.13,127.28,121.87,1116.77,23.3,3.84,443.11,58941.98
-2,7.48,59249.66,84.14,127.28,121.86,1117.09,23.28,3.85,442.6,59025.95
-2,7.49,59333.79,84.15,127.27,121.86,1117.41,23.26,3.85,442.1,59109.92
-2,7.5,59417.94,84.16,127.26,121.85,1117.73,23.24,3.86,441.6,59193.91
-2,7.51,59502.1,84.17,127.25,121.84,1118.06,23.22,3.86,441.1,59277.9
-2,7.52,59586.26,84.18,127.25,121.83,1118.38,23.2,3.87,440.61,59361.91
-2,7.53,59670.44,84.19,127.24,121.82,1118.71,23.18,3.87,440.11,59445.92
-2,7.54,59754.63,84.2,127.23,121.81,1119.03,23.16,3.88,439.62,59529.95
-2,7.55,59838.83,84.21,127.22,121.8,1119.36,23.14,3.88,439.13,59613.98
-2,7.56,59923.04,84.22,127.22,121.79,1119.69,23.12,3.89,438.63,59698.03
-2,7.57,60007.25,84.23,127.21,121.78,1120.02,23.1,3.89,438.15,59782.09
-2,7.58,60091.48,84.24,127.2,121.78,1120.34,23.09,3.9,437.66,59866.15
-2,7.59,60175.73,84.25,127.19,121.77,1120.67,23.07,3.9,437.17,59950.23
-2,7.6,60259.98,84.26,127.18,121.76,1121.01,23.05,3.91,436.69,60034.32
-2,7.61,60344.23,84.28,127.18,121.75,1121.34,23.03,3.91,436.21,60118.41
-2,7.62,60428.5,84.29,127.17,121.74,1121.67,23.01,3.92,435.73,60202.52
